hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date
City Hotel,0,106.0,2016,April,17,17,2.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,82.45,0,0,Check-Out,2016-04-22,2016-04-17
City Hotel,1,39.0,2015,August,33,14,0.0,2.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,207,0,Transient-Party,101.5,0,0,Canceled,2015-07-06,2017-06-08
City Hotel,0,3.0,2016,May,21,19,0.0,1.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,94,207,0,Transient-Party,45.0,0,2,Check-Out,2016-05-20,2016-05-19
Resort Hotel,0,337.0,2016,October,42,9,2.0,5.0,2,0.0,0.0,HB,,Groups,Direct,0,0,0,D,E,0,No Deposit,273,207,101,Transient-Party,66.28,0,0,Check-Out,2016-10-16,2016-10-09
Resort Hotel,1,98.0,2016,August,33,7,2.0,3.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,207,0,Transient,211.89000000000001,0,0,Canceled,2016-05-04,2016-08-07
City Hotel,1,385.875,2016,August,32,4,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,207,0,Transient,62.0,0,0,Canceled,2015-10-21,2016-08-04
City Hotel,0,67.0,2017,May,21,22,1.0,1.0,1,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,207,0,Transient,203.5,0,3,Check-Out,2017-05-24,2017-05-22
Resort Hotel,1,108.0,2016,April,18,29,2.0,2.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,14,207,0,Transient,84.0,0,0,Canceled,2016-02-12,2016-04-29
Resort Hotel,0,82.0,2017,May,19,8,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,207,0,Transient-Party,87.0,0,0,Check-Out,2017-05-12,2017-05-08
City Hotel,0,50.0,2017,March,9,1,0.0,4.0,2,1.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,207,0,Transient,72.0,0,1,Check-Out,2017-03-05,2017-03-01
Resort Hotel,0,385.875,2015,December,53,30,0.0,4.0,2,0.0,0.0,Undefined,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,308,207,122,Transient-Party,136.5,0,0,Check-Out,2016-01-03,2015-12-30
City Hotel,1,89.0,2016,April,15,3,1.0,0.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,96.3,0,0,Canceled,2016-02-18,2016-04-03
City Hotel,0,166.0,2016,July,31,30,2.0,1.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,207,0,Transient-Party,72.25,0,0,Check-Out,2016-08-02,2016-07-30
City Hotel,0,100.0,2016,June,27,27,1.0,4.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,D,D,3,No Deposit,14,207,0,Transient,134.4,1,0,Check-Out,2016-07-02,2016-06-27
Resort Hotel,0,4.0,2017,August,31,1,0.0,1.0,1,0.0,0.0,BB,,Corporate,Corporate,1,0,2,A,D,0,No Deposit,14,94,0,Transient,135.0,0,0,Check-Out,2017-08-02,2017-08-01
City Hotel,0,64.0,2016,June,27,27,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,111.9,0,1,Check-Out,2016-06-30,2016-06-27
Resort Hotel,0,37.0,2015,September,36,2,0.0,2.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,241,207,0,Transient,117.81,1,1,Check-Out,2015-09-04,2015-09-02
City Hotel,0,229.0,2016,October,44,27,0.0,3.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,207,0,Transient,70.44,0,2,Check-Out,2016-10-30,2016-10-27
City Hotel,1,142.0,2016,April,17,22,2.0,3.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,207,0,Transient,103.0,0,0,Canceled,2016-01-18,2016-04-22
Resort Hotel,1,342.0,2017,June,26,25,2.0,5.0,2,2.0,0.0,BB,,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,207,0,Transient,211.89000000000001,0,0,Canceled,2016-07-24,2017-06-25
Resort Hotel,1,32.0,2017,February,7,17,0.0,2.0,2,0.0,0.0,BB,,Direct,Direct,1,1,1,E,E,0,No Deposit,14,207,0,Transient,76.5,0,2,Canceled,2017-02-11,2017-02-17
City Hotel,1,24.0,2016,February,6,6,2.0,1.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,85.0,0,0,Canceled,2016-01-14,2016-02-06
Resort Hotel,0,0.0,2016,January,5,27,0.0,1.0,1,0.0,0.0,BB,,Corporate,Corporate,0,0,0,A,E,0,No Deposit,14,178,0,Transient,25.0,0,0,Check-Out,2016-01-28,2016-01-27
City Hotel,0,385.875,2017,April,14,5,0.0,4.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,21,207,63,Transient-Party,85.0,0,0,Check-Out,2017-04-09,2017-04-05
City Hotel,0,0.0,2016,March,11,6,1.0,0.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,99.0,0,0,Check-Out,2016-03-07,2016-03-06
City Hotel,0,54.0,2016,April,18,27,0.0,3.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,78.77,0,1,Check-Out,2016-04-30,2016-04-27
Resort Hotel,0,0.0,2016,July,29,16,0.0,1.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,B,0,No Deposit,14,207,0,Transient,157.0,1,0,Check-Out,2016-07-17,2016-07-16
City Hotel,0,105.0,2016,June,27,26,2.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,99.45,0,1,Check-Out,2016-06-30,2016-06-26
Resort Hotel,0,29.0,2016,October,42,11,0.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient-Party,58.0,0,0,Check-Out,2016-10-12,2016-10-11
Resort Hotel,1,60.0,2016,April,15,3,2.0,0.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,207,0,Transient,89.0,0,2,Canceled,2016-02-05,2016-04-03
City Hotel,1,219.0,2017,August,34,25,2.0,2.0,2,2.0,0.0,BB,,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,207,0,Transient,198.0,0,0,Canceled,2017-01-18,2017-08-25
Resort Hotel,1,175.0,2017,April,14,6,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,60.0,0,0,Canceled,2017-02-22,2017-04-06
City Hotel,0,4.0,2015,October,44,31,2.0,2.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,14,207,0,Transient,60.0,0,1,Check-Out,2015-11-04,2015-10-31
City Hotel,1,304.0,2016,August,45,3,0.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,207,0,Transient,89.0,0,0,Canceled,2016-02-01,2017-06-08
Resort Hotel,0,1.0,2016,March,10,4,0.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,207,0,Transient,48.0,0,1,Check-Out,2016-03-05,2016-03-04
Resort Hotel,0,146.0,2017,June,24,15,0.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,207,0,Transient-Party,142.0,1,1,Check-Out,2017-06-17,2017-06-15
Resort Hotel,1,240.0,2016,June,24,10,0.0,2.0,1,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,250,207,0,Transient,60.35,0,0,Canceled,2016-01-21,2016-06-10
City Hotel,1,151.0,2016,December,53,29,0.0,3.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,143.28,0,1,Canceled,2016-08-22,2016-12-29
Resort Hotel,1,48.0,2016,September,40,30,2.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,207,0,Transient,107.0,0,0,Canceled,2016-08-14,2016-09-30
Resort Hotel,0,63.0,2017,August,35,28,1.0,5.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,207,0,Contract,118.5,0,1,Check-Out,2017-09-03,2017-08-28
Resort Hotel,1,169.0,2017,February,5,2,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,37.8,0,3,Canceled,2016-11-13,2017-02-02
City Hotel,0,25.0,2016,May,22,22,2.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,109.0,0,2,Check-Out,2016-05-25,2016-05-22
City Hotel,0,78.0,2017,July,28,15,1.0,1.0,1,2.0,0.0,BB,,Direct,Direct,0,0,0,D,D,0,No Deposit,14,207,0,Transient-Party,150.5,0,1,Check-Out,2017-07-17,2017-07-15
City Hotel,0,1.0,2015,August,32,8,1.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,14,207,0,Contract,90.0,0,2,Check-Out,2015-08-10,2015-08-08
City Hotel,1,184.0,2016,July,29,16,1.0,1.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,96.0,0,0,Canceled,2016-07-05,2016-07-16
Resort Hotel,0,129.0,2017,August,34,20,2.0,5.0,2,1.0,0.0,FB,,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,181,207,0,Transient,211.89000000000001,0,2,Check-Out,2017-08-27,2017-08-20
Resort Hotel,0,213.0,2016,May,21,16,1.0,1.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,207,0,Transient,85.0,0,0,Check-Out,2016-05-18,2016-05-16
City Hotel,0,188.0,2016,September,40,26,1.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,80.75,0,0,Check-Out,2016-09-30,2016-09-26
City Hotel,0,64.0,2016,July,31,25,1.0,3.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,94.5,0,1,Check-Out,2016-07-29,2016-07-25
Resort Hotel,0,137.0,2016,May,23,30,1.0,4.0,1,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242,207,0,Transient,106.38,0,2,Check-Out,2016-06-04,2016-05-30
City Hotel,1,36.0,2016,November,47,15,0.0,4.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,207,0,Transient,99.48,0,1,Canceled,2016-10-19,2016-11-15
Resort Hotel,0,33.0,2015,July,31,26,2.0,4.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,207,0,Transient,131.2,0,1,Check-Out,2015-08-01,2015-07-26
City Hotel,0,7.0,2017,February,7,13,0.0,0.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,7,207,0,Transient,0.0,0,1,Check-Out,2017-02-13,2017-02-13
City Hotel,1,134.0,2016,August,35,25,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,109.8,0,0,Canceled,2016-05-03,2016-08-25
Resort Hotel,1,32.0,2015,September,38,18,2.0,2.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,C,C,0,No Deposit,250,207,0,Transient,126.0,0,0,Canceled,2015-08-22,2015-09-18
Resort Hotel,0,190.0,2016,October,45,31,1.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,44.88,1,2,Check-Out,2016-11-05,2016-10-31
City Hotel,1,163.0,2016,June,24,5,2.0,2.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171,207,0,Transient,100.0,0,0,Canceled,2016-01-26,2016-06-05
Resort Hotel,0,0.0,2016,November,47,15,0.0,1.0,1,0.0,0.0,BB,,Corporate,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,41.0,1,0,Check-Out,2016-11-16,2016-11-15
Resort Hotel,0,19.0,2017,January,5,31,0.0,1.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,207,0,Transient-Party,43.0,0,1,Check-Out,2017-02-01,2017-01-31
City Hotel,0,7.0,2016,May,19,5,0.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,207,0,Transient-Party,144.0,0,0,Check-Out,2016-05-08,2016-05-05
City Hotel,1,97.0,2015,October,41,5,1.0,3.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,207,0,Transient,140.0,0,0,Canceled,2015-07-03,2015-10-05
City Hotel,0,328.0,2016,September,40,30,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,38,Transient-Party,65.0,0,1,Check-Out,2016-10-02,2016-09-30
City Hotel,1,68.0,2016,February,8,17,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37,207,0,Transient,75.0,0,0,Canceled,2016-01-06,2016-02-17
City Hotel,0,4.0,2016,August,39,23,0.0,2.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,B,2,No Deposit,1,207,0,Transient-Party,57.5,0,0,Check-Out,2016-09-25,2017-06-08
City Hotel,0,73.0,2016,July,28,6,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,207,0,Transient,90.78,0,1,Check-Out,2016-07-09,2016-07-06
City Hotel,1,149.0,2017,June,25,24,0.0,1.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient-Party,130.0,0,0,Canceled,2017-02-06,2017-06-24
City Hotel,0,177.0,2016,August,35,24,0.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,93.08,0,1,Check-Out,2016-08-28,2016-08-24
Resort Hotel,0,0.0,2016,September,40,25,1.0,0.0,1,0.0,0.0,BB,,Direct,Direct,1,0,1,A,A,0,No Deposit,14,207,0,Transient,70.0,0,0,Check-Out,2016-09-26,2016-09-25
City Hotel,1,75.0,2016,October,45,30,2.0,0.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20,207,0,Transient,105.0,0,0,Canceled,2016-10-17,2016-10-30
City Hotel,0,0.0,2015,August,32,6,0.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Contract,81.0,0,2,Check-Out,2015-08-07,2015-08-06
Resort Hotel,1,113.0,2016,January,1,2,0.0,1.0,2,0.0,0.0,HB,,Groups,Direct,0,0,0,A,A,0,Non Refund,305,207,0,Transient,72.0,0,0,Canceled,2015-11-16,2016-01-02
City Hotel,0,350.0,2016,December,53,26,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,14,207,0,Transient,91.95,1,2,Check-Out,2016-12-30,2016-12-26
City Hotel,1,1.0,2016,April,14,2,0.0,1.0,2,1.0,1.0,BB,,Direct,Direct,0,0,0,D,E,0,No Deposit,14,207,0,Transient,99.0,0,0,Canceled,2016-04-01,2016-04-02
Resort Hotel,0,321.0,2017,June,26,27,0.0,0.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,40,207,0,Contract,0.0,0,0,Check-Out,2017-06-27,2017-06-27
Resort Hotel,0,0.0,2016,August,35,25,0.0,2.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,F,0,No Deposit,14,207,0,Transient,211.89000000000001,0,0,Check-Out,2016-08-27,2016-08-25
Resort Hotel,0,126.0,2017,August,34,24,2.0,3.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,175,207,0,Transient,204.0,0,2,Check-Out,2017-08-29,2017-08-24
City Hotel,1,289.0,2015,October,42,17,0.0,1.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,4,207,0,Transient-Party,96.0,0,0,Canceled,2015-10-02,2015-10-17
City Hotel,0,100.0,2017,May,20,18,2.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,28,207,0,Contract,80.0,0,0,Check-Out,2017-05-23,2017-05-18
City Hotel,1,304.0,2015,August,34,17,1.0,1.0,1,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Transient-Party,60.0,0,0,Canceled,2015-07-02,2015-08-17
City Hotel,0,0.0,2015,September,40,29,0.0,1.0,2,0.0,0.0,BB,,Direct,Direct,1,0,1,A,A,0,No Deposit,14,207,0,Transient,166.5,0,0,Check-Out,2015-09-30,2015-09-29
City Hotel,1,211.0,2016,May,21,20,0.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,207,111,Transient,100.0,0,0,Canceled,2016-03-18,2016-05-20
City Hotel,0,44.0,2016,May,22,23,1.0,1.0,2,0.0,0.0,BB,,Complementary,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,0.0,0,1,Check-Out,2016-05-25,2016-05-23
City Hotel,1,63.0,2016,May,21,15,2.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,126.9,0,0,Canceled,2016-03-14,2016-05-15
Resort Hotel,1,228.0,2016,May,22,25,1.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,52.2,0,1,Canceled,2016-05-18,2016-05-25
Resort Hotel,0,214.0,2017,March,12,24,2.0,5.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,D,D,1,No Deposit,273,207,0,Transient-Party,62.91,0,0,Check-Out,2017-03-31,2017-03-24
City Hotel,1,283.0,2017,August,33,17,0.0,3.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,134.1,0,1,Canceled,2017-05-15,2017-06-08
City Hotel,0,0.0,2016,September,40,27,0.0,1.0,2,0.0,0.0,BB,,Corporate,Corporate,0,0,0,A,A,2,No Deposit,174,207,0,Transient-Party,160.0,0,0,Check-Out,2016-09-28,2016-09-27
Resort Hotel,0,40.0,2015,August,33,10,1.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,207,0,Transient,192.0,0,1,Check-Out,2015-08-15,2015-08-10
Resort Hotel,1,222.0,2015,September,38,15,1.0,5.0,2,0.0,0.0,FB,,Groups,Corporate,0,25,0,A,A,0,Non Refund,252,207,0,Transient,49.95,0,0,Canceled,2015-03-03,2015-09-15
City Hotel,1,54.0,2017,April,14,5,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,14,207,0,Transient,110.0,0,0,Canceled,2017-02-13,2017-04-05
City Hotel,0,6.0,2016,August,33,8,1.0,1.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,171.0,0,1,Check-Out,2016-08-10,2016-08-08
City Hotel,1,13.0,2016,February,9,23,0.0,1.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,207,0,Transient,127.0,0,1,Canceled,2016-02-15,2016-02-23
City Hotel,0,9.0,2017,January,2,14,0.0,1.0,2,0.0,1.0,BB,,Direct,Direct,0,0,0,D,D,1,No Deposit,14,207,0,Transient,124.0,1,1,Check-Out,2017-01-15,2017-01-14
City Hotel,1,68.0,2016,February,8,17,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37,207,0,Transient,75.0,0,0,Canceled,2016-01-06,2016-02-17
City Hotel,1,11.0,2016,December,49,2,0.0,2.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,91.5,0,0,Canceled,2016-11-22,2016-12-02
Resort Hotel,0,21.0,2015,August,35,26,0.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,172.0,0,2,Check-Out,2015-08-27,2017-06-08
City Hotel,1,117.0,2016,February,10,29,1.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,207,44,Transient,75.0,0,0,Canceled,2015-12-18,2016-02-29
Resort Hotel,1,86.0,2017,March,10,9,0.0,3.0,2,0.0,0.0,Undefined,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,67,207,0,Transient,46.0,0,0,Canceled,2016-12-13,2017-03-09
City Hotel,0,35.0,2017,May,18,1,1.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,207,0,Transient,99.0,0,0,Check-Out,2017-05-05,2017-05-01
City Hotel,1,137.0,2016,January,5,27,0.0,2.0,1,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,207,45,Transient,70.0,0,0,Canceled,2015-10-27,2016-01-27
City Hotel,1,46.0,2017,August,32,7,1.0,2.0,1,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,140.0,0,1,Canceled,2017-06-24,2017-08-07
City Hotel,1,152.0,2016,July,30,22,2.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,101.15,0,0,Canceled,2016-02-24,2016-07-22
City Hotel,0,9.0,2017,July,28,12,0.0,4.0,2,2.0,0.0,BB,,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9,207,0,Transient,211.89000000000001,0,1,Check-Out,2017-07-16,2017-07-12
City Hotel,0,113.0,2017,May,18,2,0.0,3.0,2,0.0,0.0,BB,,Groups,Corporate,0,0,0,A,A,1,No Deposit,14,409,46,Transient-Party,120.0,0,0,Check-Out,2017-05-05,2017-05-02
City Hotel,1,260.0,2015,July,27,4,2.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Transient-Party,62.0,0,0,Canceled,2015-06-16,2015-07-04
Resort Hotel,0,164.0,2016,June,25,16,4.0,6.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,207,0,Contract,53.85,0,0,Check-Out,2016-06-30,2016-06-16
City Hotel,0,8.0,2015,September,39,23,2.0,5.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Contract,187.43,0,2,Check-Out,2015-09-30,2015-09-23
Resort Hotel,0,160.0,2017,July,29,16,2.0,5.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,143,207,0,Transient,134.85,0,1,Check-Out,2017-07-23,2017-07-16
City Hotel,0,4.0,2015,August,33,11,0.0,5.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Contract,90.0,0,2,Check-Out,2015-08-16,2015-08-11
Resort Hotel,0,191.0,2017,May,18,4,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient-Party,89.17,1,2,Check-Out,2017-05-07,2017-05-04
City Hotel,0,6.0,2016,November,47,14,1.0,3.0,1,0.0,0.0,BB,,Corporate,Corporate,0,0,0,D,D,0,No Deposit,14,367,0,Transient,100.63,0,0,Check-Out,2016-11-18,2016-11-14
City Hotel,1,0.0,2016,February,9,25,0.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,207,0,Transient,91.0,0,0,No-Show,2016-02-25,2016-02-25
City Hotel,1,32.0,2017,February,8,20,1.0,1.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,14,207,0,Transient,75.0,0,0,Canceled,2017-01-19,2017-02-20
City Hotel,1,129.0,2016,August,32,6,2.0,3.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,1,No Deposit,14,207,0,Transient,103.5,0,1,Canceled,2016-07-05,2016-08-06
Resort Hotel,0,49.0,2015,October,44,28,2.0,5.0,1,0.0,0.0,HB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,69.76,1,1,Check-Out,2015-11-04,2015-10-28
Resort Hotel,0,6.0,2016,March,12,15,0.0,2.0,1,0.0,0.0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,14,207,0,Transient,30.0,0,0,Check-Out,2016-03-17,2016-03-15
Resort Hotel,1,43.0,2017,August,34,23,0.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,207,0,Transient,211.89000000000001,0,1,Canceled,2017-07-27,2017-08-23
City Hotel,1,131.0,2016,June,27,30,0.0,3.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,112.5,0,0,Canceled,2016-02-20,2016-06-30
City Hotel,1,118.0,2016,April,15,3,2.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,87.3,0,1,Canceled,2015-12-28,2016-04-03
City Hotel,0,1.0,2015,August,53,28,1.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,95.0,0,1,Check-Out,2015-12-30,2017-06-08
City Hotel,0,135.0,2015,August,32,5,0.0,3.0,2,1.0,0.0,BB,,Direct,Direct,0,0,0,B,E,2,No Deposit,14,207,0,Transient-Party,76.5,0,2,Check-Out,2015-08-08,2015-08-05
Resort Hotel,0,84.0,2015,July,30,22,0.0,4.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,207,0,Transient,199.75,1,3,Check-Out,2015-07-26,2015-07-22
City Hotel,0,41.0,2016,February,9,22,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,207,0,Transient-Party,71.53,0,0,Check-Out,2016-02-25,2016-02-22
